"","X","Year","gss_code","gss_name","SUM_ASFR_new","SUM_AgeXASFR_new","TFR","SMA","Inner","BoroughName","Inner_factor","OBJECTID","LAD21NM","LAD21NMW","BNG_E","BNG_N","LONG","LAT","GlobalID","SHAPE_Leng","SHAPE_Area","geometry","year_numeric","year_factor","lastSMA","SMA_Cat"
"1",2,1993,"E09000002","Barking and Dagenham",2.04438654039667,54.3715597684202,2.04438654039667,27.0955379249712,0,"Barking and Dagenham","Outer",278,"Barking and Dagenham",NA,547757,185111,0.129479005932808,51.5455513000488,"{92C9065F-D7AF-44D3-9B42-B5186E437766}",31246.0360022268,36394133.7856758,list(list(c(549989.0208, 549893.8999, 547681.5999, 545680.5583, 545263.2557, 543874.6702, 543523.1017, 545262.8141, 546985.5258, 547817.454, 547409.4911, 548880.9093, 548875.4118, 549951.6503, 551552.699, 551944.9129, 549989.0208, 181410.433700001, 181459.797, 182202.699899999, 181644.665899999, 182828.966800001, 183187.502900001, 184859.7609, 185072.570699999, 186403.5297, 188036.263699999, 189682.7478, 191088.3006, 187730.2018, 186962.799900001, 187444.004000001, 186024.391899999, 181410.433700001
))),1993,"1993",30.3497376040783,"30.0 -"
"2",3,1993,"E09000003","Barnet",1.70079898560714,50.0106835508662,1.70079898560714,29.9042294086938,0,"Barnet","Outer",279,"Barnet",NA,523473,191752,-0.218189999461174,51.6110687255859,"{2053FB61-1AC3-4A2C-869F-2E66CF9B15ED}",41943.7866617034,86664945.9042041,list(list(c(525822.4945, 525566.677, 527742.239, 529581.8886, 528563.4039, 528979.2774, 528140.9039, 527762.021, 527770.8081, 526832.2815, 523950.989, 522524.1969, 521301.272, 521464.5588, 520114.3771, 517435.8155, 520681.7968, 521110.9028, 523755.9019, 524339.2977, 525206.002, 525822.4945, 198220.516799999, 197564.555600001, 196806.7422, 194263.051100001, 192372.4562, 191790.677200001, 190354.552999999, 191218.884, 189090.054500001, 187533.895, 185545.745999999, 187379.502499999, 187161.093800001, 
188726.059699999, 190480.719599999, 194420.872099999, 195107.4004, 196700.5044, 197353.897399999, 198344.4038, 197672.596100001, 198220.516799999))),1993,"1993",32.1770498177878,"32.1 -"
"3",4,1993,"E09000004","Bexley",1.75487737395552,48.8734535943822,1.75487737395552,28.35006765699,0,"Bexley","Outer",280,"Bexley",NA,549202,175434,0.146211996674538,51.4582214355469,"{0EB72F8E-4736-4167-AA29-F21035001E0B}",36621.9965718303,61697815.917492,list(list(c(550197.5949, 550675.1495, 550677.2771, 551720.7993, 554087.8992, 554339.923, 553184.3966, 551102.1971, 550557.8994, 549962.8039, 549830.7015, 549549.0594, 546620.2419, 544362.7729, 545165.6732, 544736.4522, 545814.8955, 547612.1013, 547118.295, 547226.2021, 550197.5949, 180624.581900001, 180003.9504, 179999.975099999, 178050.203, 178055.500700001, 177877.2498, 175118.4022, 173822.7031, 172175.004799999, 172412.4968, 169941.5041, 169902.1479, 170466.485400001, 172374.3167, 173654.4309, 
176241.581599999, 177252.930400001, 177460.202400001, 181281.1724, 181299.302999999, 180624.581900001))),1993,"1993",31.4464828835092,"31.4 -"
"4",5,1993,"E09000005","Brent",1.79482497040617,51.1338992757439,1.79482497040617,28.9896299744327,0,"Brent","Outer",281,"Brent",NA,519615,186465,-0.275680005550385,51.564380645752,"{0A3C3DC5-6A53-4C53-998E-8DFCCB46DEF5}",33216.3568265264,44179370.1184074,list(list(c(523950.989, 525529.3688, 525205.5366, 524590.1165, 523849.2992, 522981.3366, 521737.4558, 519114.6967, 519212.9875, 517493.8489, 517441.408, 515485.4348, 516381.3815, 516046.7779, 517545.9482, 519091.2727, 518519.0376, 520114.3771, 521464.5588, 521301.272, 522524.1969, 523950.989, 185545.745999999, 183481.6953, 182510.801999999, 183087.3202, 182508.904100001, 182754.7283, 182993.860099999, 182506.127599999, 183591.7205, 182932.876499999, 184354.926100001, 185498.1379, 186978.382200001, 
187983.0338, 188938.539899999, 188750.103599999, 189683.452, 190480.719599999, 188726.059699999, 187161.093800001, 187379.502499999, 185545.745999999))),1993,"1993",31.4707357817944,"31.4 -"
"5",6,1993,"E09000006","Bromley",1.72216568126349,49.4019173230098,1.72216568126349,29.1859260177369,0,"Bromley","Outer",282,"Bromley",NA,542036,165707,0.039246000349522,51.3726615905762,"{A7288E70-1020-4F8B-8498-096106ED9F5C}",63022.478374478,150198717.658519,list(list(c(544362.7729, 546620.2419, 549549.0594, 550541.2032, 549521.5035, 549897.1979, 548928.8979, 547640.5, 547648.4977, 545401.397, 545520.2001, 542502.9034, 541795.6998, 540596.2001, 539593.5637, 537421.5575, 536723.2145, 536715.648, 534467.5536, 533699.4497, 533716.1259, 534004.2904, 537043.1971, 538463.4152, 540903.487, 541675.6825, 541136.7415, 543439.6088, 544362.7729, 172374.3167, 170466.485400001, 169902.1479, 168157.4048, 168162.0035, 165601.296499999, 162732.897500001, 162692.4991, 
161080.8004, 159498.5034, 156949.2031, 156818.600500001, 158451.2031, 156667.2038, 160795.7805, 166327.900599999, 166046.66, 167316.7019, 168932.4505, 170735.583699999, 170817.350400001, 171449.0079, 171470.7963, 170162.105, 171942.1602, 171234.124600001, 173365.4252, 171426.0934, 172374.3167))),1993,"1993",32.4541769762996,"32.1 -"
"6",7,1993,"E09000007","Camden",1.3799364765453,40.9172511897988,1.3799364765453,30.151546926447,1,"Camden","Inner",283,"Camden",NA,527491,184283,-0.162909999489784,51.5430488586426,"{64CF2284-A188-431F-975C-0A92B9ECBA2E}",22059.4704119237,21269432.2465965,list(list(c(528839.855, 530323.7044, 531556.9022, 531130.6318, 529903.1868, 528215.5563, 525529.3688, 523950.989, 526832.2815, 528839.855, 187215.909, 182986.081700001, 181660.5074, 181291.2053, 181052.4572, 183684.374399999, 183481.6953, 185545.745999999, 187533.895, 187215.909))),1993,"1993",34.1893381632856,"34.0+"
"7",8,1993,"E09000008","Croydon",1.71161628204807,48.2977819692852,1.71161628204807,28.7176457865273,0,"Croydon","Outer",284,"Croydon",NA,533922,164744,-0.077610000967979,51.3659706115723,"{53CC3BD6-F3BF-456A-92BD-DC697422FDB0}",46714.4072791115,85975622.9609354,list(list(c(533699.4497, 534467.5536, 536715.648, 536723.2145, 537421.5575, 539593.5637, 536768.3975, 535882.004, 533965.5962, 533165.2975, 530898.1036, 529950.5977, 528694.1988, 528553.728, 529310.8451, 529328.2869, 531249.3488, 529904.494, 530593.6409, 530302.4245, 531320.7298, 533699.4497, 170735.583699999, 168932.4505, 167316.7019, 166046.66, 166327.900599999, 160795.7805, 161784.499, 159951.9036, 159603.303400001, 157546.5021, 155850.797499999, 157386.9978, 157410.201099999, 159655.540999999, 
159897.9954, 161967.448799999, 162425.2684, 167407.5809, 168177.6284, 169806.6513, 171048.770400001, 170735.583699999))),1993,"1993",31.4244679648693,"31.4 -"
"8",9,1993,"E09000009","Ealing",1.75098386749177,50.1869239408155,1.75098386749177,29.1621281169807,0,"Ealing","Outer",285,"Ealing",NA,517055,181959,-0.314099997282028,51.5244216918945,"{0F12EEA1-6A20-4C94-9A14-6DE2614267BB}",39296.8632324368,54703293.5005051,list(list(c(521737.4558, 521351.8241, 520355.7937, 519423.4121, 518507.6573, 517290.2037, 514585.232, 513132.8996, 510676.2324, 512737.0555, 509708.5983, 511379.0613, 511128.8539, 512557.9067, 515485.4348, 517441.408, 517493.8489, 519212.9875, 519114.6967, 521737.4558, 182993.860099999, 179500.3134, 178641.8169, 179613.247300001, 179448.5001, 178353.514599999, 179085.7413, 178093.0043, 179061.422599999, 182350.045600001, 183564.8784, 183848.172499999, 184437.454, 185256.6406, 185498.1379, 184354.926100001, 
182932.876499999, 183591.7205, 182506.127599999, 182993.860099999))),1993,"1993",32.1582712123619,"32.1 -"
"9",10,1993,"E09000010","Enfield",1.7975086737047,50.5980659985906,1.7975086737047,28.6489968525754,0,"Enfield","Outer",286,"Enfield",NA,532831,196198,-0.081440001726151,51.6488914489746,"{DA3A6791-C83C-4260-8B8F-8B32615451DD}",37695.486839901,83007482.297192,list(list(c(537543.796, 537625.1006, 535730.7623, 528979.2774, 528563.4039, 529581.8886, 527742.239, 525566.677, 525822.4945, 527045.2031, 531023.5028, 537543.796, 199883.103399999, 196029.4965, 191462.1581, 191790.677200001, 192372.4562, 194263.051100001, 196806.7422, 197564.555600001, 198220.516799999, 200413.4016, 200933.602700001, 199883.103399999))),1993,"1993",31.0544923523217,"30.0 -"
"10",11,1993,"E09000011","Greenwich",1.836667344458,50.1680021744697,1.836667344458,27.814691648353,0,"Greenwich","Outer",287,"Greenwich",NA,542507,175878,0.050092998892069,51.463939666748,"{42D46DB6-F802-48A5-B503-9149C611D228}",37969.729649055,47365109.4668346,list(list(c(537790.8999, 537625.0956, 537438.5822, 537790.8999, 177580.9979, 177329.215600001, 177936.1894, 177580.9979)), list(c(538377.421, 538373.8016, 538209.0638, 538377.421, 178340.456900001, 178283.996099999, 178330.7141, 178340.456900001)), list(c(547118.295, 547612.1013, 545814.8955, 544736.4522, 545165.6732, 544362.7729, 543439.6088, 541136.7415, 539733.4641, 540245.0318, 537969.0747, 537656.7679, 539091.1961, 539022.8573, 539010.5424, 539050.6352, 539401.8447, 539999.9917, 540435.8004, 
